VentaID,FechaVenta,DepartamentoVenta,ProvinciaVenta,DistritoVenta,EquipoVenta
178458,2018-05-19,cuzco,cusco,cuzco,PANDERO MAXIMO
178461,2018-05-19,lambayeque,chiclayo,chiclayo,PANDERO MAXIMO
178503,2018-05-19,arequipa,arequipa,paucarpata,PANDERO MAXIMO
178570,2018-05-21,amazonas,chachapoyas,chachapoyas,PANDERO MAXIMO
178674,2018-05-22,huanuco,huanuco,huanuco,PANDERO MAXIMO
178689,2018-05-22,huanuco,huanuco,huanuco,PANDERO MAXIMO
178704,2018-05-22,lambayeque,chiclayo,chiclayo,PANDERO MAXIMO
178744,2018-05-22,la libertad,trujillo,trujillo,PANDERO MAXIMO
178785,2018-05-23,la libertad,trujillo,trujillo,PANDERO MAXIMO
178887,2018-05-24,la libertad,trujillo,trujillo,PANDERO MAXIMO
178973,2018-05-25,tacna,tacna,tacna,PANDERO MAXIMO
178985,2018-05-25,arequipa,arequipa,paucarpata,PANDERO MAXIMO
179020,2018-05-25,puno,san roman,juliaca,PANDERO MAXIMO
179045,2018-05-25,piura,piura,piura,PANDERO MAXIMO
179064,2018-05-26,la libertad,trujillo,trujillo,PANDERO MAXIMO
179126,2018-05-27,arequipa,arequipa,paucarpata,PANDERO MAXIMO
179150,2018-05-28,junin,huancayo,huancayo,PANDERO MAXIMO
179164,2018-05-28,lima,lima,chorrillos,PANDERO MAXIMO
179380,2018-05-30,cuzco,cusco,cuzco,PANDERO MAXIMO
179396,2018-05-30,huanuco,huanuco,huanuco,PANDERO MAXIMO
179402,2018-05-30,arequipa,arequipa,arequipa - cercado,PANDERO MAXIMO
179409,2018-05-30,cuzco,cusco,cuzco,PANDERO MAXIMO
179444,2018-05-30,la libertad,trujillo,trujillo,PANDERO MAXIMO
179453,2018-05-31,huanuco,huanuco,huanuco,PANDERO MAXIMO
179482,2018-05-31,la libertad,trujillo,trujillo,PANDERO MAXIMO
179511,2018-05-31,la libertad,trujillo,trujillo,PANDERO MAXIMO
179517,2018-05-31,tacna,tacna,tacna,PANDERO MAXIMO
179553,2018-05-31,la libertad,trujillo,trujillo,PANDERO MAXIMO
179557,2018-05-31,tacna,tacna,tacna,PANDERO MAXIMO
179629,2018-05-31,la libertad,trujillo,trujillo,PANDERO MAXIMO
179634,2018-05-31,cuzco,cusco,cuzco,PANDERO MAXIMO
179673,2018-06-02,la libertad,trujillo,trujillo,PANDERO MAXIMO
179684,2018-06-01,la libertad,trujillo,trujillo,PANDERO MAXIMO
179702,2018-06-04,la libertad,trujillo,trujillo,PANDERO MAXIMO
179735,2018-06-03,arequipa,arequipa,paucarpata,PANDERO MAXIMO
179776,2018-06-04,cuzco,cusco,cuzco,PANDERO MAXIMO
179777,2018-06-04,cuzco,cusco,cuzco,PANDERO MAXIMO
179790,2018-06-04,arequipa,arequipa,paucarpata,PANDERO MAXIMO
179793,2018-06-04,arequipa,arequipa,paucarpata,PANDERO MAXIMO
179794,2018-06-05,puno,san roman,juliaca,PANDERO MAXIMO
179805,2018-06-04,piura,piura,piura,PANDERO MAXIMO
179831,2018-06-05,huanuco,huanuco,huanuco,PANDERO MAXIMO
179832,2018-06-05,huanuco,huanuco,huanuco,PANDERO MAXIMO
179841,2018-06-05,la libertad,trujillo,trujillo,PANDERO MAXIMO
179846,2018-06-05,cuzco,cusco,cuzco,PANDERO MAXIMO
179848,2018-06-05,cuzco,cusco,cuzco,PANDERO MAXIMO
179854,2018-06-05,lambayeque,chiclayo,chiclayo,PANDERO MAXIMO
179856,2018-06-05,la libertad,trujillo,trujillo,PANDERO MAXIMO
179857,2018-06-05,la libertad,trujillo,trujillo,PANDERO MAXIMO
179888,2018-06-06,la libertad,trujillo,trujillo,PANDERO MAXIMO
179912,2018-06-06,la libertad,trujillo,trujillo,PANDERO MAXIMO
179918,2018-06-06,la libertad,trujillo,trujillo,PANDERO MAXIMO
179938,2018-06-07,arequipa,arequipa,cayma,PANDERO MAXIMO
179939,2018-06-07,huanuco,huanuco,huanuco,PANDERO MAXIMO
179950,2018-06-07,puno,san roman,juliaca,PANDERO MAXIMO
179958,2018-06-07,puno,san roman,juliaca,PANDERO MAXIMO
179962,2018-06-07,arequipa,arequipa,cayma,PANDERO MAXIMO
179987,2018-06-07,piura,piura,piura,PANDERO MAXIMO
180010,2018-06-08,tacna,tacna,tacna,PANDERO MAXIMO
180011,2018-06-08,la libertad,trujillo,trujillo,PANDERO MAXIMO
180016,2018-06-08,junin,huancayo,huancayo,PANDERO MAXIMO
180043,2018-06-09,tacna,tacna,tacna,PANDERO MAXIMO
180089,2018-06-09,junin,huancayo,huancayo,PANDERO MAXIMO
180097,2018-06-09,la libertad,trujillo,trujillo,PANDERO MAXIMO
180110,2018-06-09,huanuco,huanuco,huanuco,PANDERO MAXIMO
180127,2018-06-09,cuzco,cusco,cuzco,PANDERO MAXIMO
180150,2018-06-10,tacna,tacna,tacna,PANDERO MAXIMO
180151,2018-06-10,cuzco,cusco,cuzco,PANDERO MAXIMO
180155,2018-06-10,cuzco,cusco,cuzco,PANDERO MAXIMO
180228,2018-06-12,ancash,huaraz,huaraz,PANDERO MAXIMO
180233,2018-06-11,cuzco,cusco,cuzco,PANDERO MAXIMO
180256,2018-06-11,la libertad,trujillo,trujillo,PANDERO MAXIMO
180316,2018-06-12,moquegua,general sanchez cerro,la capilla,PANDERO MAXIMO
180397,2018-06-13,la libertad,trujillo,trujillo,PANDERO MAXIMO
180414,2018-06-13,lambayeque,chiclayo,chiclayo,PANDERO MAXIMO
180437,2018-06-14,la libertad,trujillo,trujillo,PANDERO MAXIMO
180438,2018-06-14,la libertad,trujillo,trujillo,PANDERO MAXIMO
180442,2018-06-15,huanuco,huanuco,huanuco,PANDERO MAXIMO
180458,2018-06-14,arequipa,arequipa,paucarpata,PANDERO MAXIMO
180459,2018-06-14,arequipa,arequipa,paucarpata,PANDERO MAXIMO
180467,2018-06-14,cuzco,cusco,cuzco,PANDERO MAXIMO
180524,2018-06-15,la libertad,trujillo,trujillo,PANDERO MAXIMO
180537,2018-06-15,tacna,tacna,tacna,PANDERO MAXIMO
180546,2018-06-16,arequipa,arequipa,paucarpata,PANDERO MAXIMO
180563,2018-06-15,piura,piura,piura,PANDERO MAXIMO
180617,2018-06-18,la libertad,trujillo,trujillo,PANDERO MAXIMO
180641,2018-06-18,lima,lima,san isidro,PANDERO MAXIMO
180658,2018-06-18,la libertad,trujillo,trujillo,PANDERO MAXIMO
180673,2018-06-18,arequipa,arequipa,paucarpata,PANDERO MAXIMO
180694,2018-06-19,puno,san roman,juliaca,PANDERO MAXIMO
180717,2018-06-19,cajamarca,cajamarca,cajamarca,PANDERO MAXIMO
180745,2018-06-19,puno,puno,puno,PANDERO MAXIMO
180771,2018-06-20,la libertad,trujillo,trujillo,PANDERO MAXIMO
180785,2018-06-20,la libertad,trujillo,trujillo,PANDERO MAXIMO
180793,2018-06-20,la libertad,trujillo,trujillo,PANDERO MAXIMO
180817,2018-06-20,la libertad,trujillo,trujillo,PANDERO MAXIMO
180822,2018-06-20,tacna,tacna,tacna,PANDERO MAXIMO
180831,2018-06-21,junin,huancayo,huancayo,PANDERO MAXIMO
180838,2018-06-21,puno,san roman,juliaca,PANDERO MAXIMO
180894,2018-06-22,la libertad,trujillo,trujillo,PANDERO MAXIMO
180967,2018-06-22,la libertad,trujillo,trujillo,PANDERO MAXIMO
180976,2018-06-22,cajamarca,cajamarca,cajamarca,PANDERO MAXIMO
180982,2018-06-22,piura,piura,piura,PANDERO MAXIMO
181003,2018-06-23,piura,piura,piura,PANDERO MAXIMO
181009,2018-06-23,la libertad,trujillo,trujillo,PANDERO MAXIMO
181045,2018-06-23,la libertad,trujillo,trujillo,PANDERO MAXIMO
181055,2018-06-23,cuzco,cusco,cuzco,PANDERO MAXIMO
181087,2018-06-25,cuzco,cusco,cuzco,PANDERO MAXIMO
181108,2018-06-25,piura,piura,piura,PANDERO MAXIMO
181134,2018-06-25,la libertad,trujillo,trujillo,PANDERO MAXIMO
181135,2018-06-25,la libertad,trujillo,trujillo,PANDERO MAXIMO
181146,2018-06-25,cuzco,cusco,cuzco,PANDERO MAXIMO
181179,2018-06-26,arequipa,arequipa,cayma,PANDERO MAXIMO
181190,2018-06-26,moquegua,general sanchez cerro,la capilla,PANDERO MAXIMO
181248,2018-06-26,la libertad,trujillo,trujillo,PANDERO MAXIMO
181264,2018-06-27,la libertad,trujillo,trujillo,PANDERO MAXIMO
181267,2018-06-27,apurimac,abancay,abancay,PANDERO MAXIMO
181268,2018-06-27,apurimac,abancay,abancay,PANDERO MAXIMO
181279,2018-06-27,piura,piura,piura,PANDERO MAXIMO
181318,2018-06-27,moquegua,general sanchez cerro,la capilla,PANDERO MAXIMO
181348,2018-06-27,puno,san roman,juliaca,PANDERO MAXIMO
181375,2018-06-27,puno,san roman,juliaca,PANDERO MAXIMO
181376,2018-06-27,puno,san roman,juliaca,PANDERO MAXIMO
181382,2018-06-28,la libertad,trujillo,trujillo,PANDERO MAXIMO
181428,2018-06-28,huanuco,huanuco,huanuco,PANDERO MAXIMO
181430,2018-06-28,arequipa,arequipa,paucarpata,PANDERO MAXIMO
181438,2018-06-30,la libertad,trujillo,trujillo,PANDERO MAXIMO
181440,2018-06-30,la libertad,trujillo,trujillo,PANDERO MAXIMO
181460,2018-06-28,la libertad,trujillo,trujillo,PANDERO MAXIMO
181474,2018-06-28,arequipa,arequipa,paucarpata,PANDERO MAXIMO
181477,2018-06-28,piura,piura,piura,PANDERO MAXIMO
181502,2018-06-29,arequipa,arequipa,cayma,PANDERO MAXIMO
181512,2018-06-30,junin,huancayo,huancayo,PANDERO MAXIMO
181533,2018-06-29,arequipa,arequipa,arequipa - cercado,PANDERO MAXIMO
181591,2018-06-30,la libertad,trujillo,trujillo,PANDERO MAXIMO
181732,2018-06-30,lambayeque,chiclayo,chiclayo,PANDERO MAXIMO
181755,2018-06-30,cuzco,cusco,cuzco,PANDERO MAXIMO
181822,2018-07-02,arequipa,arequipa,paucarpata,PANDERO MAXIMO
181824,2018-07-02,la libertad,trujillo,trujillo,PANDERO MAXIMO
181831,2018-07-02,cuzco,cusco,cuzco,PANDERO MAXIMO
181832,2018-07-03,la libertad,trujillo,trujillo,PANDERO MAXIMO
181846,2018-07-03,junin,huancayo,huancayo,PANDERO MAXIMO
181867,2018-07-03,arequipa,arequipa,paucarpata,PANDERO MAXIMO
181875,2018-07-03,la libertad,trujillo,trujillo,PANDERO MAXIMO
181902,2018-07-04,cuzco,cusco,cuzco,PANDERO MAXIMO
181908,2018-07-04,puno,san roman,juliaca,PANDERO MAXIMO
181910,2018-07-04,arequipa,arequipa,cayma,PANDERO MAXIMO
181913,2018-07-04,la libertad,trujillo,trujillo,PANDERO MAXIMO
181922,2018-07-04,la libertad,trujillo,trujillo,PANDERO MAXIMO
181955,2018-07-04,cuzco,cusco,cuzco,PANDERO MAXIMO
181994,2018-07-05,la libertad,trujillo,trujillo,PANDERO MAXIMO
182008,2018-07-05,arequipa,arequipa,paucarpata,PANDERO MAXIMO
182017,2018-07-05,la libertad,trujillo,trujillo,PANDERO MAXIMO
182035,2018-07-06,huanuco,huanuco,huanuco,PANDERO MAXIMO
182069,2018-07-06,piura,piura,piura,PANDERO MAXIMO
182071,2018-07-06,arequipa,arequipa,cayma,PANDERO MAXIMO
182072,2018-07-06,arequipa,arequipa,paucarpata,PANDERO MAXIMO
182084,2018-07-07,la libertad,trujillo,trujillo,PANDERO MAXIMO
182103,2018-07-07,tacna,tacna,tacna,PANDERO MAXIMO
182107,2018-07-07,cuzco,cusco,cuzco,PANDERO MAXIMO
182124,2018-07-09,junin,huancayo,huancayo,PANDERO MAXIMO
182125,2018-07-08,arequipa,arequipa,paucarpata,PANDERO MAXIMO
182127,2018-07-08,arequipa,arequipa,cayma,PANDERO MAXIMO
182143,2018-07-09,huanuco,huanuco,huanuco,PANDERO MAXIMO
182162,2018-07-09,piura,piura,piura,PANDERO MAXIMO
182175,2018-07-09,tacna,tacna,tacna,PANDERO MAXIMO
182182,2018-07-09,la libertad,trujillo,trujillo,PANDERO MAXIMO
182192,2018-07-10,piura,piura,piura,PANDERO MAXIMO
182211,2018-07-09,junin,huancayo,huancayo,PANDERO MAXIMO
182232,2018-07-09,la libertad,trujillo,trujillo,PANDERO MAXIMO
182236,2018-07-09,cuzco,cusco,cuzco,PANDERO MAXIMO
182250,2018-07-10,la libertad,trujillo,trujillo,PANDERO MAXIMO
182262,2018-07-10,junin,huancayo,huancayo,PANDERO MAXIMO
182271,2018-07-10,tacna,tacna,tacna,PANDERO MAXIMO
182273,2018-07-10,piura,piura,piura,PANDERO MAXIMO
182399,2018-07-12,junin,huancayo,huancayo,PANDERO MAXIMO
182408,2018-07-12,arequipa,arequipa,cayma,PANDERO MAXIMO
182429,2018-07-13,huanuco,huanuco,huanuco,PANDERO MAXIMO
182456,2018-07-12,junin,huancayo,huancayo,PANDERO MAXIMO
182514,2018-07-13,arequipa,arequipa,arequipa - cercado,PANDERO MAXIMO
182516,2018-07-13,arequipa,arequipa,cayma,PANDERO MAXIMO
182546,2018-07-13,arequipa,arequipa,arequipa - cercado,PANDERO MAXIMO
182562,2018-07-13,puno,san roman,juliaca,PANDERO MAXIMO
182582,2018-07-14,cuzco,cusco,cuzco,PANDERO MAXIMO
182583,2018-07-14,cuzco,cusco,cuzco,PANDERO MAXIMO
182588,2018-07-14,arequipa,arequipa,cayma,PANDERO MAXIMO
182593,2018-07-14,arequipa,arequipa,paucarpata,PANDERO MAXIMO
182599,2018-07-14,cuzco,cusco,cuzco,PANDERO MAXIMO
182612,2018-07-15,moquegua,general sanchez cerro,la capilla,PANDERO MAXIMO
182631,2018-07-14,huanuco,huanuco,huanuco,PANDERO MAXIMO
182633,2018-07-15,junin,huancayo,huancayo,PANDERO MAXIMO
182649,2018-07-16,huanuco,huanuco,huanuco,PANDERO MAXIMO
182686,2018-07-16,piura,piura,piura,PANDERO MAXIMO
182708,2018-07-16,piura,piura,piura,PANDERO MAXIMO
182709,2018-07-16,huanuco,huanuco,huanuco,PANDERO MAXIMO
182807,2018-07-18,arequipa,arequipa,arequipa - cercado,PANDERO MAXIMO
182818,2018-07-18,la libertad,trujillo,trujillo,PANDERO MAXIMO
182825,2018-07-18,la libertad,trujillo,trujillo,PANDERO MAXIMO
182854,2018-07-17,arequipa,arequipa,arequipa - cercado,PANDERO MAXIMO
182856,2018-07-18,la libertad,trujillo,trujillo,PANDERO MAXIMO
182857,2018-07-18,lambayeque,chiclayo,chiclayo,PANDERO MAXIMO
182864,2018-07-17,arequipa,arequipa,cayma,PANDERO MAXIMO
182888,2018-07-19,lambayeque,chiclayo,chiclayo,PANDERO MAXIMO
182922,2018-07-18,tacna,tacna,tacna,PANDERO MAXIMO
182943,2018-07-18,arequipa,arequipa,cayma,PANDERO MAXIMO
182978,2018-07-19,puno,puno,puno,PANDERO MAXIMO
182984,2018-07-19,arequipa,arequipa,paucarpata,PANDERO MAXIMO
183043,2018-07-19,puno,san roman,juliaca,PANDERO MAXIMO
183064,2018-07-20,tacna,tacna,tacna,PANDERO MAXIMO
183070,2018-07-20,la libertad,trujillo,trujillo,PANDERO MAXIMO
183090,2018-07-20,huanuco,huanuco,huanuco,PANDERO MAXIMO
183091,2018-07-20,la libertad,trujillo,trujillo,PANDERO MAXIMO
183116,2018-07-20,arequipa,arequipa,paucarpata,PANDERO MAXIMO
183129,2018-07-23,piura,piura,piura,PANDERO MAXIMO
183135,2018-07-21,la libertad,trujillo,trujillo,PANDERO MAXIMO
183143,2018-07-21,junin,huancayo,huancayo,PANDERO MAXIMO
183152,2018-07-22,lambayeque,chiclayo,chiclayo,PANDERO MAXIMO
183159,2018-07-21,arequipa,arequipa,arequipa - cercado,PANDERO MAXIMO
183162,2018-07-21,arequipa,arequipa,arequipa - cercado,PANDERO MAXIMO
183173,2018-07-21,la libertad,trujillo,trujillo,PANDERO MAXIMO
183177,2018-07-21,arequipa,arequipa,paucarpata,PANDERO MAXIMO
183197,2018-07-22,ancash,huaraz,huaraz,PANDERO MAXIMO
183199,2018-07-22,ancash,huaraz,huaraz,PANDERO MAXIMO
183222,2018-07-22,huanuco,huanuco,huanuco,PANDERO MAXIMO
183249,2018-07-23,arequipa,arequipa,cayma,PANDERO MAXIMO
183265,2018-07-23,huanuco,huanuco,huanuco,PANDERO MAXIMO
183268,2018-07-23,la libertad,trujillo,trujillo,PANDERO MAXIMO
183291,2018-07-23,junin,huancayo,huancayo,PANDERO MAXIMO
183314,2018-07-23,lambayeque,chiclayo,chiclayo,PANDERO MAXIMO
183376,2018-07-24,puno,puno,puno,PANDERO MAXIMO
183390,2018-07-25,huanuco,huanuco,huanuco,PANDERO MAXIMO
183414,2018-07-24,la libertad,trujillo,trujillo,PANDERO MAXIMO
183417,2018-07-24,junin,huancayo,huancayo,PANDERO MAXIMO
183454,2018-07-25,arequipa,arequipa,cayma,PANDERO MAXIMO
183488,2018-07-25,la libertad,trujillo,trujillo,PANDERO MAXIMO
183500,2018-07-25,arequipa,arequipa,cayma,PANDERO MAXIMO
183518,2018-07-25,huanuco,huanuco,huanuco,PANDERO MAXIMO
183539,2018-07-25,cuzco,cusco,cuzco,PANDERO MAXIMO
183627,2018-07-26,la libertad,trujillo,trujillo,PANDERO MAXIMO
183630,2018-07-26,tacna,tacna,tacna,PANDERO MAXIMO
183636,2018-07-26,puno,puno,puno,PANDERO MAXIMO
183654,2018-07-26,cuzco,cusco,cuzco,PANDERO MAXIMO
183672,2018-07-27,arequipa,arequipa,paucarpata,PANDERO MAXIMO
183688,2018-07-27,la libertad,trujillo,trujillo,PANDERO MAXIMO
183690,2018-07-27,puno,san roman,juliaca,PANDERO MAXIMO
183695,2018-07-27,junin,huancayo,huancayo,PANDERO MAXIMO
183739,2018-07-27,arequipa,arequipa,paucarpata,PANDERO MAXIMO
183740,2018-07-27,arequipa,arequipa,paucarpata,PANDERO MAXIMO
183744,2018-07-27,tacna,tacna,tacna,PANDERO MAXIMO
183773,2018-07-28,cuzco,cusco,cuzco,PANDERO MAXIMO
183788,2018-07-28,arequipa,arequipa,paucarpata,PANDERO MAXIMO
183797,2018-07-28,arequipa,arequipa,paucarpata,PANDERO MAXIMO
183813,2018-07-29,la libertad,trujillo,trujillo,PANDERO MAXIMO
183840,2018-07-30,la libertad,trujillo,trujillo,PANDERO MAXIMO
183916,2018-07-30,junin,huancayo,huancayo,PANDERO MAXIMO
183945,2018-07-30,arequipa,arequipa,paucarpata,PANDERO MAXIMO
183950,2018-07-30,la libertad,trujillo,trujillo,PANDERO MAXIMO
183974,2018-07-31,la libertad,trujillo,trujillo,PANDERO MAXIMO
184004,2018-07-31,piura,piura,piura,PANDERO MAXIMO
184026,2018-07-31,puno,san roman,juliaca,PANDERO MAXIMO
184050,2018-07-31,la libertad,trujillo,trujillo,PANDERO MAXIMO
184069,2018-07-31,arequipa,arequipa,paucarpata,PANDERO MAXIMO
184149,2018-07-31,lambayeque,chiclayo,chiclayo,PANDERO MAXIMO
184168,2018-07-31,lambayeque,chiclayo,chiclayo,PANDERO MAXIMO
184248,2018-07-31,puno,puno,puno,PANDERO MAXIMO
184276,2018-08-01,tacna,tacna,tacna,PANDERO MAXIMO
184282,2018-08-01,puno,san roman,juliaca,PANDERO MAXIMO
184303,2018-08-01,puno,san roman,juliaca,PANDERO MAXIMO
184308,2018-08-01,la libertad,trujillo,trujillo,PANDERO MAXIMO
184332,2018-08-02,puno,san roman,juliaca,PANDERO MAXIMO
184333,2018-08-02,puno,san roman,juliaca,PANDERO MAXIMO
184335,2018-08-02,arequipa,arequipa,cayma,PANDERO MAXIMO
184357,2018-08-02,junin,huancayo,huancayo,PANDERO MAXIMO
184372,2018-08-02,piura,piura,piura,PANDERO MAXIMO
184373,2018-08-03,arequipa,arequipa,paucarpata,PANDERO MAXIMO
184375,2018-08-03,arequipa,arequipa,cayma,PANDERO MAXIMO
184421,2018-08-03,arequipa,arequipa,paucarpata,PANDERO MAXIMO
184432,2018-08-03,arequipa,arequipa,arequipa - cercado,PANDERO MAXIMO
184492,2018-08-04,junin,huancayo,huancayo,PANDERO MAXIMO
184495,2018-08-06,la libertad,trujillo,trujillo,PANDERO MAXIMO
184497,2018-08-04,la libertad,trujillo,trujillo,PANDERO MAXIMO
184516,2018-08-05,arequipa,arequipa,paucarpata,PANDERO MAXIMO
184520,2018-08-06,arequipa,arequipa,paucarpata,PANDERO MAXIMO
184549,2018-08-06,piura,piura,piura,PANDERO MAXIMO
184567,2018-08-06,arequipa,arequipa,arequipa - cercado,PANDERO MAXIMO
184580,2018-08-06,la libertad,trujillo,trujillo,PANDERO MAXIMO
184592,2018-08-06,arequipa,arequipa,arequipa - cercado,PANDERO MAXIMO
184595,2018-08-07,huanuco,huanuco,huanuco,PANDERO MAXIMO
184603,2018-08-06,la libertad,trujillo,trujillo,PANDERO MAXIMO
184639,2018-08-07,puno,puno,puno,PANDERO MAXIMO
184654,2018-08-07,huanuco,huanuco,huanuco,PANDERO MAXIMO
184665,2018-08-07,arequipa,arequipa,paucarpata,PANDERO MAXIMO
184672,2018-08-07,la libertad,trujillo,trujillo,PANDERO MAXIMO
184685,2018-08-08,arequipa,arequipa,paucarpata,PANDERO MAXIMO
184736,2018-08-08,la libertad,trujillo,trujillo,PANDERO MAXIMO
184762,2018-08-08,piura,piura,piura,PANDERO MAXIMO
184783,2018-08-09,junin,huancayo,huancayo,PANDERO MAXIMO
184853,2018-08-10,lambayeque,chiclayo,chiclayo,PANDERO MAXIMO
184884,2018-08-10,huanuco,huanuco,huanuco,PANDERO MAXIMO
184892,2018-08-11,la libertad,trujillo,trujillo,PANDERO MAXIMO
184895,2018-08-10,tacna,tacna,tacna,PANDERO MAXIMO
184898,2018-08-11,arequipa,arequipa,arequipa - cercado,PANDERO MAXIMO
184916,2018-08-11,puno,puno,puno,PANDERO MAXIMO
184931,2018-08-11,junin,huancayo,huancayo,PANDERO MAXIMO
184942,2018-08-11,huanuco,huanuco,huanuco,PANDERO MAXIMO
184965,2018-08-12,arequipa,arequipa,paucarpata,PANDERO MAXIMO
185003,2018-08-13,la libertad,trujillo,trujillo,PANDERO MAXIMO
185037,2018-08-13,arequipa,arequipa,paucarpata,PANDERO MAXIMO
185060,2018-08-14,tacna,tacna,tacna,PANDERO MAXIMO
185069,2018-08-14,arequipa,arequipa,arequipa - cercado,PANDERO MAXIMO
185073,2018-08-14,puno,san roman,juliaca,PANDERO MAXIMO
185118,2018-08-14,lima,lima,san isidro,PANDERO MAXIMO
185130,2018-08-15,junin,huancayo,huancayo,PANDERO MAXIMO
185132,2018-08-14,arequipa,arequipa,cayma,PANDERO MAXIMO
185163,2018-08-15,tacna,tacna,tacna,PANDERO MAXIMO
185201,2018-08-15,cuzco,cusco,cuzco,PANDERO MAXIMO
185203,2018-08-15,cajamarca,cajamarca,cajamarca,PANDERO MAXIMO
185232,2018-08-16,moquegua,general sanchez cerro,la capilla,PANDERO MAXIMO
185263,2018-08-17,piura,piura,piura,PANDERO MAXIMO
185264,2018-08-16,la libertad,trujillo,trujillo,PANDERO MAXIMO
185266,2018-08-16,la libertad,trujillo,trujillo,PANDERO MAXIMO
185267,2018-08-16,la libertad,trujillo,trujillo,PANDERO MAXIMO
185270,2018-08-16,la libertad,trujillo,trujillo,PANDERO MAXIMO
185272,2018-08-16,la libertad,trujillo,trujillo,PANDERO MAXIMO
185273,2018-08-16,la libertad,trujillo,trujillo,PANDERO MAXIMO
185302,2018-08-17,cuzco,cusco,cuzco,PANDERO MAXIMO
185303,2018-08-17,huanuco,huanuco,huanuco,PANDERO MAXIMO
185399,2018-08-18,moquegua,general sanchez cerro,la capilla,PANDERO MAXIMO
185404,2018-08-20,cuzco,cusco,cuzco,PANDERO MAXIMO
185412,2018-08-18,cuzco,cusco,cuzco,PANDERO MAXIMO
185431,2018-08-19,arequipa,arequipa,arequipa - cercado,PANDERO MAXIMO
185460,2018-08-20,tacna,tacna,tacna,PANDERO MAXIMO
185479,2018-08-20,piura,piura,piura,PANDERO MAXIMO
185507,2018-08-20,arequipa,arequipa,paucarpata,PANDERO MAXIMO
185527,2018-08-21,la libertad,trujillo,trujillo,PANDERO MAXIMO
185546,2018-08-21,piura,piura,piura,PANDERO MAXIMO
185574,2018-08-21,tacna,tacna,tacna,PANDERO MAXIMO
185580,2018-08-21,arequipa,arequipa,cayma,PANDERO MAXIMO
185617,2018-08-21,junin,huancayo,huancayo,PANDERO MAXIMO
185649,2018-08-22,la libertad,trujillo,trujillo,PANDERO MAXIMO
185650,2018-08-22,cuzco,cusco,cuzco,PANDERO MAXIMO
185663,2018-08-22,huanuco,huanuco,huanuco,PANDERO MAXIMO
185691,2018-08-22,cuzco,cusco,cuzco,PANDERO MAXIMO
185725,2018-08-22,junin,huancayo,huancayo,PANDERO MAXIMO
185770,2018-08-23,huanuco,huanuco,huanuco,PANDERO MAXIMO
185835,2018-08-23,piura,piura,piura,PANDERO MAXIMO
185882,2018-08-24,piura,piura,piura,PANDERO MAXIMO
185891,2018-08-24,lambayeque,chiclayo,chiclayo,PANDERO MAXIMO
185898,2018-08-24,piura,piura,piura,PANDERO MAXIMO
185928,2018-08-24,cuzco,cusco,cuzco,PANDERO MAXIMO
185962,2018-08-25,arequipa,arequipa,cayma,PANDERO MAXIMO
185968,2018-08-25,junin,huancayo,huancayo,PANDERO MAXIMO
185974,2018-08-25,la libertad,trujillo,trujillo,PANDERO MAXIMO
185980,2018-08-25,cuzco,cusco,cuzco,PANDERO MAXIMO
185988,2018-08-25,junin,huancayo,huancayo,PANDERO MAXIMO
185992,2018-08-25,tacna,tacna,tacna,PANDERO MAXIMO
185993,2018-08-25,la libertad,trujillo,trujillo,PANDERO MAXIMO
185998,2018-08-26,piura,piura,piura,PANDERO MAXIMO
186000,2018-08-26,tacna,tacna,tacna,PANDERO MAXIMO
186077,2018-08-27,arequipa,arequipa,cayma,PANDERO MAXIMO
186083,2018-08-27,la libertad,trujillo,trujillo,PANDERO MAXIMO
186085,2018-08-27,la libertad,trujillo,trujillo,PANDERO MAXIMO
186106,2018-08-28,cuzco,cusco,cuzco,PANDERO MAXIMO
186122,2018-08-27,cuzco,cusco,cuzco,PANDERO MAXIMO
186178,2018-08-28,junin,huancayo,huancayo,PANDERO MAXIMO
186185,2018-08-28,junin,huancayo,huancayo,PANDERO MAXIMO
186206,2018-08-28,la libertad,trujillo,trujillo,PANDERO MAXIMO
186207,2018-08-28,arequipa,arequipa,paucarpata,PANDERO MAXIMO
186213,2018-08-28,piura,piura,piura,PANDERO MAXIMO
186251,2018-08-29,cuzco,cusco,cuzco,PANDERO MAXIMO
186252,2018-08-29,puno,puno,puno,PANDERO MAXIMO
186255,2018-08-29,la libertad,trujillo,trujillo,PANDERO MAXIMO
186257,2018-08-29,lima,lima,cercado de lima,PANDERO MAXIMO
186262,2018-08-29,la libertad,trujillo,trujillo,PANDERO MAXIMO
186270,2018-08-29,lima,lima,cercado de lima,PANDERO MAXIMO
186292,2018-08-29,cuzco,cusco,cuzco,PANDERO MAXIMO
186316,2018-08-31,arequipa,arequipa,paucarpata,PANDERO MAXIMO
186334,2018-08-31,arequipa,arequipa,paucarpata,PANDERO MAXIMO
186337,2018-08-30,la libertad,trujillo,trujillo,PANDERO MAXIMO
186352,2018-08-30,la libertad,trujillo,trujillo,PANDERO MAXIMO
186402,2018-08-31,tacna,tacna,tacna,PANDERO MAXIMO
186542,2018-08-31,huanuco,huanuco,huanuco,PANDERO MAXIMO
186723,2018-08-31,puno,puno,puno,PANDERO MAXIMO
186758,2018-09-01,la libertad,trujillo,trujillo,PANDERO MAXIMO
186768,2018-09-01,arequipa,arequipa,paucarpata,PANDERO MAXIMO
