ClienteID,Sexo,EstadoCivil,DomicilioDepartamento,DomicilioProvincia,DomicilioDistrito,FechaNacimiento,TipoPersona,VentaID
168187,masculino,soltero,cuzco,anta,anta,1979-11-05 00:00:00,persona natural,126957
168195,femenino,soltero,arequipa,arequipa,j.l. bustamante y rivero,1976-04-19 00:00:00,persona natural,126960
168174,masculino,soltero,arequipa,caylloma,majes,1987-10-16 00:00:00,persona natural,126964
168174,masculino,soltero,arequipa,caylloma,majes,1987-10-16 00:00:00,persona natural,126965
168283,femenino,soltero,arequipa,arequipa,alto selva alegre,1980-09-30 00:00:00,persona natural,126966
168286,femenino,soltero,moquegua,mariscal nieto,torata,1985-12-06 00:00:00,persona natural,126977
168242,masculino,divorciado,la libertad,trujillo,trujillo,1947-08-24 00:00:00,persona natural,126986
168052,masculino,soltero,arequipa,arequipa,yarabamba,1988-09-15 00:00:00,persona natural,126987
7019,femenino,divorciado,arequipa,arequipa,cayma,1966-09-15 00:00:00,persona natural,126997
168229,femenino,casado,piura,piura,piura,1964-12-06 00:00:00,persona natural,127010
168364,femenino,soltero,arequipa,arequipa,j.l. bustamante y rivero,1966-01-08 00:00:00,persona natural,127025
168380,masculino,casado,piura,piura,piura,1981-09-23 00:00:00,persona natural,127049
168362,masculino,soltero,arequipa,islay,cocachacra,1989-11-17 00:00:00,persona natural,127052
168470,femenino,soltero,arequipa,arequipa,paucarpata,1986-11-15 00:00:00,persona natural,127087
167950,masculino,soltero,arequipa,arequipa,paucarpata,1972-09-07 00:00:00,persona natural,127090
168171,femenino,soltero,arequipa,arequipa,alto selva alegre,1965-12-05 00:00:00,persona natural,127160
168520,masculino,soltero,arequipa,arequipa,arequipa - cercado,1989-03-31 00:00:00,persona natural,127161
168576,masculino,casado,la libertad,trujillo,trujillo,1950-02-06 00:00:00,persona natural,127168
168479,masculino,soltero,la libertad,trujillo,huanchaco,1977-01-01 00:00:00,persona natural,127170
168637,femenino,casado,arequipa,arequipa,sachaca,1979-02-28 00:00:00,persona natural,127193
168637,femenino,casado,arequipa,arequipa,sachaca,1979-02-28 00:00:00,persona natural,127195
168483,femenino,casado,arequipa,arequipa,j.l. bustamante y rivero,1975-10-03 00:00:00,persona natural,127238
168446,masculino,soltero,lima,lima,san luis,1990-10-13 00:00:00,persona natural,127239
92393,NO ESPECIFICA,"",tacna,tacna,tacna,2009-01-30 00:00:00,persona jurídica,127294
168787,masculino,casado,la libertad,trujillo,huanchaco,1962-04-15 00:00:00,persona natural,127334
168773,masculino,soltero,junin,huancayo,sapallanga,1995-06-06 00:00:00,persona natural,127346
168931,masculino,soltero,arequipa,islay,mollendo,1992-11-09 00:00:00,persona natural,127389
168855,masculino,soltero,cajamarca,cajamarca,los ba¥os del inca,1982-11-01 00:00:00,persona natural,127416
168762,femenino,soltero,piura,piura,26 de octubre,1996-06-23 00:00:00,persona natural,127423
169039,masculino,soltero,la libertad,trujillo,victor larco herrera,1960-12-20 00:00:00,persona natural,127482
168994,masculino,soltero,arequipa,arequipa,cerro colorado,1982-12-14 00:00:00,persona natural,127533
169170,femenino,soltero,la libertad,trujillo,trujillo,1981-12-14 00:00:00,persona natural,127537
169135,femenino,soltero,lambayeque,chiclayo,chiclayo,1989-12-06 00:00:00,persona natural,127574
169189,femenino,soltero,arequipa,arequipa,sachaca,1956-11-04 00:00:00,persona natural,127585
169058,masculino,soltero,cajamarca,cajabamba,cajabamba,1986-07-28 00:00:00,persona natural,127589
169219,femenino,viudo,la libertad,trujillo,victor larco herrera,1967-02-08 00:00:00,persona natural,127607
169065,femenino,soltero,huanuco,huanuco,huanuco,1980-12-10 00:00:00,persona natural,127617
169110,masculino,soltero,huanuco,leoncio prado,luyando,1969-08-16 00:00:00,persona natural,127626
169240,masculino,casado,huanuco,huanuco,huanuco,1956-08-12 00:00:00,persona natural,127628
169106,masculino,casado,lambayeque,chiclayo,chiclayo,1987-12-07 00:00:00,persona natural,127629
169060,masculino,casado,puno,puno,puno,1983-08-31 00:00:00,persona natural,127634
169232,masculino,soltero,puno,carabaya,macusani,1965-06-05 00:00:00,persona natural,127661
169071,femenino,soltero,huanuco,huanuco,huanuco,1994-09-23 00:00:00,persona natural,127664
169037,NO ESPECIFICA,"",arequipa,arequipa,j.l. bustamante y rivero,2014-01-01 00:00:00,persona jurídica,127669
166618,masculino,soltero,puno,san roman,juliaca,1975-09-28 00:00:00,persona natural,127716
169332,masculino,casado,arequipa,arequipa,paucarpata,1980-11-03 00:00:00,persona natural,127720
169267,femenino,soltero,junin,huancayo,huancayo,1987-03-25 00:00:00,persona natural,127724
169334,masculino,casado,tacna,tacna,tacna,1985-06-01 00:00:00,persona natural,127734
169118,NO ESPECIFICA,"",amazonas,utcubamba,bagua grande,2013-07-17 00:00:00,persona jurídica,127781
169294,femenino,casado,arequipa,islay,mollendo,1959-09-10 00:00:00,persona natural,127783
169198,masculino,casado,cajamarca,cajamarca,cajamarca,1985-01-09 00:00:00,persona natural,127787
169263,femenino,soltero,arequipa,arequipa,j.l. bustamante y rivero,1989-10-26 00:00:00,persona natural,127793
37790,masculino,soltero,arequipa,arequipa,jacobo hunter,1986-12-07 00:00:00,persona natural,127866
169258,masculino,soltero,arequipa,arequipa,cayma,1961-01-28 00:00:00,persona natural,127881
169486,femenino,soltero,la libertad,trujillo,trujillo,1997-03-12 00:00:00,persona natural,127895
169314,masculino,soltero,la libertad,chepen,chepen,1979-01-23 00:00:00,persona natural,127919
169553,femenino,divorciado,cuzco,cusco,cuzco,1968-07-30 00:00:00,persona natural,127923
169437,masculino,soltero,lambayeque,chiclayo,jose leonardo ortiz,1985-07-06 00:00:00,persona natural,127928
169459,masculino,soltero,san martin,san martin,tarapoto,1964-11-18 00:00:00,persona natural,127932
169615,femenino,soltero,puno,puno,puno,1980-02-20 00:00:00,persona natural,127941
169500,femenino,casado,la libertad,trujillo,la esperanza,1963-01-08 00:00:00,persona natural,127946
169411,femenino,soltero,la libertad,trujillo,trujillo,1992-06-14 00:00:00,persona natural,127956
169701,masculino,soltero,lambayeque,chiclayo,chiclayo,1983-04-08 00:00:00,persona natural,127957
169443,masculino,soltero,lambayeque,chiclayo,jose leonardo ortiz,1962-02-09 00:00:00,persona natural,127974
169443,masculino,soltero,lambayeque,chiclayo,jose leonardo ortiz,1962-02-09 00:00:00,persona natural,127976
169487,masculino,soltero,huanuco,huanuco,huanuco,1976-04-23 00:00:00,persona natural,127978
169500,femenino,casado,la libertad,trujillo,la esperanza,1963-01-08 00:00:00,persona natural,128000
168612,masculino,soltero,piura,piura,piura,1988-01-27 00:00:00,persona natural,128002
169361,femenino,casado,piura,piura,piura,1980-06-10 00:00:00,persona natural,128011
169582,NO ESPECIFICA,"",arequipa,arequipa,j.l. bustamante y rivero,2007-05-23 00:00:00,persona jurídica,128024
169582,NO ESPECIFICA,"",arequipa,arequipa,j.l. bustamante y rivero,2007-05-23 00:00:00,persona jurídica,128026
169381,masculino,casado,piura,sullana,sullana,1969-06-20 00:00:00,persona natural,128028
169401,masculino,casado,cajamarca,cajamarca,cajamarca,1983-09-03 00:00:00,persona natural,128030
169579,masculino,casado,lambayeque,chiclayo,la victoria,1985-01-18 00:00:00,persona natural,128032
169684,masculino,soltero,arequipa,arequipa,arequipa - cercado,1973-08-18 00:00:00,persona natural,128036
169733,femenino,soltero,arequipa,arequipa,miraflores,1975-01-03 00:00:00,persona natural,128038
169626,masculino,casado,la libertad,ascope,razuri,1991-12-17 00:00:00,persona natural,128080
169805,masculino,soltero,cuzco,cusco,santiago,1984-10-25 00:00:00,persona natural,128106
38096,masculino,soltero,lima,lima,san martin de porres,1977-11-04 00:00:00,persona natural,128109
38096,masculino,soltero,lima,lima,san martin de porres,1977-11-04 00:00:00,persona natural,128111
169680,masculino,soltero,piura,piura,catacaos,1996-11-28 00:00:00,persona natural,128139
169861,masculino,casado,cuzco,urubamba,urubamba,1962-02-07 00:00:00,persona natural,128150
169861,masculino,casado,cuzco,urubamba,urubamba,1962-02-07 00:00:00,persona natural,128151
169541,masculino,soltero,junin,huancayo,el tambo,1981-09-25 00:00:00,persona natural,128161
169847,masculino,soltero,cajamarca,cajamarca,cajamarca,1994-04-02 00:00:00,persona natural,128173
169900,masculino,casado,arequipa,arequipa,alto selva alegre,1976-05-05 00:00:00,persona natural,128174
169636,femenino,casado,la libertad,trujillo,trujillo,1955-04-28 00:00:00,persona natural,128175
169621,femenino,casado,la libertad,trujillo,la esperanza,1961-05-11 00:00:00,persona natural,128176
169765,masculino,soltero,cuzco,cusco,wanchaq,1985-04-03 00:00:00,persona natural,128194
169936,masculino,casado,lambayeque,chiclayo,chiclayo,1964-08-20 00:00:00,persona natural,128230
169866,masculino,soltero,puno,san roman,juliaca,1979-06-25 00:00:00,persona natural,128262
169498,masculino,casado,tacna,tacna,coronel gregorio albarracin l.,1957-09-19 00:00:00,persona natural,128272
169956,masculino,soltero,la libertad,trujillo,florencia de mora,1975-11-28 00:00:00,persona natural,128343
169907,masculino,soltero,cuzco,quispicanchi,oropesa,1968-10-19 00:00:00,persona natural,128345
169985,masculino,soltero,puno,san roman,juliaca,1986-10-11 00:00:00,persona natural,128349
169969,masculino,soltero,cuzco,cusco,cuzco,1982-11-06 00:00:00,persona natural,128352
169809,femenino,soltero,tacna,tacna,tacna,1982-09-04 00:00:00,persona natural,128361
169809,femenino,soltero,tacna,tacna,tacna,1982-09-04 00:00:00,persona natural,128364
169889,masculino,soltero,cuzco,cusco,san sebastian,1982-07-04 00:00:00,persona natural,128368
169839,femenino,soltero,arequipa,arequipa,j.l. bustamante y rivero,1991-09-28 00:00:00,persona natural,128370
169935,masculino,soltero,pasco,pasco,ticlacayan,1981-01-06 00:00:00,persona natural,128389
169880,masculino,soltero,cuzco,cusco,santiago,1989-05-09 00:00:00,persona natural,128392
169949,NO ESPECIFICA,"",arequipa,arequipa,cerro colorado,2013-12-31 00:00:00,persona jurídica,128402
169949,NO ESPECIFICA,"",arequipa,arequipa,cerro colorado,2013-12-31 00:00:00,persona jurídica,128403
170005,masculino,soltero,junin,huancayo,el tambo,1985-07-19 00:00:00,persona natural,128417
170005,masculino,soltero,junin,huancayo,el tambo,1985-07-19 00:00:00,persona natural,128419
169860,masculino,soltero,puno,san roman,juliaca,1984-09-19 00:00:00,persona natural,128421
170092,masculino,soltero,arequipa,arequipa,paucarpata,1995-08-12 00:00:00,persona natural,128434
170059,masculino,soltero,arequipa,camana,camana,1981-11-26 00:00:00,persona natural,128445
170102,masculino,soltero,arequipa,arequipa,uchumayo,1982-11-21 00:00:00,persona natural,128457
170036,femenino,soltero,la libertad,trujillo,trujillo,1955-10-18 00:00:00,persona natural,128476
168995,NO ESPECIFICA,"",puno,puno,puno,2006-03-09 00:00:00,persona jurídica,128488
170205,masculino,casado,la libertad,trujillo,trujillo,1962-12-24 00:00:00,persona natural,128496
170170,masculino,soltero,junin,concepcion,matahuasi,1983-01-14 00:00:00,persona natural,128522
170258,masculino,soltero,la libertad,trujillo,trujillo,1990-10-19 00:00:00,persona natural,128523
170057,femenino,soltero,ancash,santa,chimbote,1964-02-05 00:00:00,persona natural,128526
169360,masculino,soltero,lima,lima,la victoria,1982-05-30 00:00:00,persona natural,128529
170121,femenino,soltero,piura,paita,paita,1964-09-14 00:00:00,persona natural,128545
170075,NO ESPECIFICA,"",lambayeque,chiclayo,jose leonardo ortiz,2016-01-27 00:00:00,persona jurídica,128554
170117,femenino,soltero,huanuco,huanuco,pillco marca,1988-04-08 00:00:00,persona natural,128577
170178,femenino,casado,huanuco,huanuco,huanuco,1965-08-24 00:00:00,persona natural,128580
170019,femenino,casado,lambayeque,chiclayo,jose leonardo ortiz,1979-10-08 00:00:00,persona natural,128611
136475,masculino,soltero,junin,chupaca,chupaca,1991-01-25 00:00:00,persona natural,128627
170467,masculino,soltero,arequipa,arequipa,miraflores,1988-02-05 00:00:00,persona natural,128691
170479,femenino,soltero,arequipa,arequipa,j.l. bustamante y rivero,1981-03-20 00:00:00,persona natural,128720
170436,masculino,soltero,la libertad,trujillo,el porvenir,1989-09-05 00:00:00,persona natural,128746
90156,NO ESPECIFICA,"",cajamarca,cajamarca,cajamarca,2013-09-13 00:00:00,persona jurídica,128748
170517,masculino,soltero,la libertad,trujillo,trujillo,1979-02-09 00:00:00,persona natural,128761
170559,masculino,soltero,la libertad,trujillo,trujillo,1977-11-11 00:00:00,persona natural,128783
170592,masculino,soltero,puno,melgar,antauta,1978-09-07 00:00:00,persona natural,128789
170569,femenino,soltero,la libertad,trujillo,trujillo,1969-09-27 00:00:00,persona natural,128792
170415,NO ESPECIFICA,"",puno,san roman,juliaca,2014-03-05 00:00:00,persona jurídica,128807
170415,NO ESPECIFICA,"",puno,san roman,juliaca,2014-03-05 00:00:00,persona jurídica,128808
170515,femenino,soltero,arequipa,islay,mollendo,1977-12-18 00:00:00,persona natural,128827
170613,masculino,soltero,cuzco,cusco,wanchaq,1986-12-11 00:00:00,persona natural,128829
170690,femenino,soltero,junin,huancayo,chilca,1984-09-14 00:00:00,persona natural,128833
170584,femenino,casado,la libertad,trujillo,trujillo,1987-12-29 00:00:00,persona natural,128838
170695,femenino,soltero,puno,puno,puno,1991-02-06 00:00:00,persona natural,128887
170551,femenino,casado,tacna,tacna,tacna,1978-08-03 00:00:00,persona natural,128888
170560,femenino,soltero,la libertad,trujillo,trujillo,1994-08-19 00:00:00,persona natural,128893
170621,masculino,soltero,huanuco,huanuco,huanuco,1990-09-06 00:00:00,persona natural,128901
170546,femenino,casado,arequipa,islay,islay,1977-08-26 00:00:00,persona natural,128922
170426,masculino,soltero,la libertad,trujillo,victor larco herrera,1987-07-31 00:00:00,persona natural,128935
170168,NO ESPECIFICA,"",san martin,picota,san hilarion,2000-03-17 00:00:00,persona jurídica,128938
170168,NO ESPECIFICA,"",san martin,picota,san hilarion,2000-03-17 00:00:00,persona jurídica,128940
170056,masculino,soltero,arequipa,arequipa,jacobo hunter,1995-09-30 00:00:00,persona natural,128947
170606,masculino,soltero,la libertad,trujillo,moche,1991-08-23 00:00:00,persona natural,128957
170691,masculino,soltero,cuzco,cusco,san sebastian,1984-03-25 00:00:00,persona natural,128965
170786,masculino,soltero,huanuco,yarowilca,chavinillo,1996-05-10 00:00:00,persona natural,128977
170733,masculino,soltero,huanuco,huanuco,pillco marca,1987-04-25 00:00:00,persona natural,128978
170775,masculino,casado,piura,sullana,sullana,1951-03-08 00:00:00,persona natural,128979
170827,NO ESPECIFICA,"",puno,puno,puno,2013-12-18 00:00:00,persona jurídica,128987
170805,femenino,casado,puno,chucuito,juli,1956-12-24 00:00:00,persona natural,128989
170806,femenino,soltero,puno,san roman,juliaca,1992-06-22 00:00:00,persona natural,129001
170834,masculino,soltero,piura,piura,la union,1964-09-26 00:00:00,persona natural,129004
170844,masculino,soltero,piura,sullana,sullana,1989-07-20 00:00:00,persona natural,129008
170897,femenino,soltero,arequipa,arequipa,cerro colorado,1970-02-12 00:00:00,persona natural,129015
170808,masculino,soltero,arequipa,arequipa,arequipa - cercado,1972-03-04 00:00:00,persona natural,129078
170973,masculino,soltero,cuzco,cusco,san sebastian,1990-11-23 00:00:00,persona natural,129091
170734,masculino,soltero,la libertad,trujillo,trujillo,1966-04-11 00:00:00,persona natural,129148
171026,femenino,soltero,cajamarca,cajamarca,cajamarca,1984-09-16 00:00:00,persona natural,129151
170999,femenino,soltero,arequipa,arequipa,jacobo hunter,1986-06-21 00:00:00,persona natural,129154
171066,masculino,soltero,cajamarca,cajamarca,cajamarca,1984-12-15 00:00:00,persona natural,129166
170787,masculino,soltero,arequipa,arequipa,paucarpata,1990-05-13 00:00:00,persona natural,129171
171056,femenino,soltero,huanuco,huanuco,pillco marca,1993-03-28 00:00:00,persona natural,129174
171151,masculino,soltero,cajamarca,cajamarca,cajamarca,1967-04-11 00:00:00,persona natural,129223
171137,femenino,soltero,junin,huancayo,huancayo,1969-04-14 00:00:00,persona natural,129227
167350,masculino,soltero,piura,piura,piura,1996-01-08 00:00:00,persona natural,129232
171135,femenino,soltero,moquegua,ilo,ilo,1986-12-01 00:00:00,persona natural,129237
171245,masculino,soltero,piura,piura,la arena,1990-11-22 00:00:00,persona natural,129242
171143,masculino,casado,puno,puno,puno,1952-11-23 00:00:00,persona natural,129271
171305,femenino,soltero,la libertad,trujillo,trujillo,1973-01-16 00:00:00,persona natural,129343
171164,masculino,soltero,la libertad,trujillo,trujillo,1993-10-01 00:00:00,persona natural,129345
171250,masculino,casado,la libertad,trujillo,el porvenir,1990-09-21 00:00:00,persona natural,129386
171458,masculino,soltero,la libertad,trujillo,trujillo,1985-10-06 00:00:00,persona natural,129389
171460,femenino,soltero,la libertad,trujillo,la esperanza,1989-01-16 00:00:00,persona natural,129402
171274,masculino,soltero,piura,piura,piura,1991-09-10 00:00:00,persona natural,129415
171314,femenino,soltero,arequipa,arequipa,cerro colorado,1989-06-07 00:00:00,persona natural,129439
171314,femenino,soltero,arequipa,arequipa,cerro colorado,1989-06-07 00:00:00,persona natural,129441
171400,masculino,casado,arequipa,arequipa,j.l. bustamante y rivero,1987-09-01 00:00:00,persona natural,129549
170615,masculino,soltero,arequipa,arequipa,mariano melgar,1984-10-28 00:00:00,persona natural,129563
171589,masculino,soltero,la libertad,pacasmayo,pacasmayo,1988-09-12 00:00:00,persona natural,129577
171535,masculino,soltero,huanuco,huanuco,amarilis,1988-04-10 00:00:00,persona natural,129580
171556,masculino,soltero,tacna,tacna,pocollay,1994-01-12 00:00:00,persona natural,129646
170670,femenino,soltero,huanuco,huanuco,amarilis,1972-08-22 00:00:00,persona natural,129647
171251,masculino,casado,la libertad,trujillo,trujillo,1975-11-18 00:00:00,persona natural,129660
171270,masculino,casado,san martin,san martin,la banda de shilcayo,1980-12-24 00:00:00,persona natural,129696
171824,femenino,soltero,puno,san roman,juliaca,1974-11-06 00:00:00,persona natural,129723
170906,femenino,soltero,tacna,tacna,coronel gregorio albarracin l.,1980-04-01 00:00:00,persona natural,129728
171853,femenino,soltero,arequipa,arequipa,paucarpata,1980-12-06 00:00:00,persona natural,129745
170873,masculino,soltero,cajamarca,cajamarca,los ba¥os del inca,1981-09-24 00:00:00,persona natural,129754
171149,NO ESPECIFICA,"",tacna,tacna,tacna,2010-12-18 00:00:00,persona jurídica,129756
171878,femenino,soltero,la libertad,trujillo,trujillo,1965-08-09 00:00:00,persona natural,129773
171842,masculino,soltero,arequipa,arequipa,jacobo hunter,1969-02-25 00:00:00,persona natural,129799
171934,masculino,soltero,la libertad,trujillo,trujillo,1973-09-26 00:00:00,persona natural,129812
171805,femenino,soltero,cajamarca,cajamarca,cajamarca,1982-08-29 00:00:00,persona natural,129859
172006,masculino,soltero,puno,puno,puno,1967-02-26 00:00:00,persona natural,129888
25943,femenino,casado,lambayeque,chiclayo,chiclayo,1963-10-10 00:00:00,persona natural,129890
171834,masculino,soltero,junin,huancayo,el tambo,1972-10-10 00:00:00,persona natural,129893
171980,masculino,casado,puno,puno,puno,1955-03-07 00:00:00,persona natural,129895
172100,masculino,soltero,arequipa,arequipa,mariano melgar,1978-12-25 00:00:00,persona natural,129902
171712,femenino,soltero,junin,tarma,acobamba,1989-06-16 00:00:00,persona natural,129913
172028,masculino,soltero,junin,huancayo,huancayo,1974-11-27 00:00:00,persona natural,129914
171834,masculino,soltero,junin,huancayo,el tambo,1972-10-10 00:00:00,persona natural,129937
171996,femenino,soltero,junin,huancayo,chilca,1992-05-01 00:00:00,persona natural,129939
172046,femenino,soltero,puno,puno,puno,1979-12-20 00:00:00,persona natural,129958
171861,femenino,soltero,la libertad,viru,viru,1977-07-28 00:00:00,persona natural,129966
172111,femenino,soltero,la libertad,trujillo,victor larco herrera,1983-12-13 00:00:00,persona natural,129976
171868,masculino,soltero,la libertad,trujillo,trujillo,1989-01-19 00:00:00,persona natural,129997
169502,masculino,soltero,cuzco,cusco,san sebastian,1987-09-14 00:00:00,persona natural,129998
172061,femenino,soltero,la libertad,trujillo,trujillo,1979-11-29 00:00:00,persona natural,130006
171676,masculino,divorciado,cuzco,cusco,san sebastian,1945-04-23 00:00:00,persona natural,130029
172051,masculino,soltero,piura,piura,piura,1981-02-17 00:00:00,persona natural,130065
172051,masculino,soltero,piura,piura,piura,1981-02-17 00:00:00,persona natural,130067
141462,masculino,soltero,loreto,loreto,nauta,1975-03-23 00:00:00,persona natural,130084
172136,femenino,soltero,ancash,santa,moro,1988-12-12 00:00:00,persona natural,130092
172235,masculino,casado,la libertad,trujillo,victor larco herrera,1984-06-02 00:00:00,persona natural,130117
172068,masculino,casado,san martin,rioja,nueva cajamarca,1958-04-21 00:00:00,persona natural,130118
172110,femenino,soltero,huanuco,huanuco,huanuco,1954-05-29 00:00:00,persona natural,130124
171871,masculino,soltero,tacna,tacna,tacna,1960-02-29 00:00:00,persona natural,130126
171953,masculino,soltero,tacna,tacna,tacna,1973-12-26 00:00:00,persona natural,130128
172211,masculino,soltero,la libertad,trujillo,victor larco herrera,1986-10-23 00:00:00,persona natural,130132
170614,masculino,soltero,arequipa,arequipa,paucarpata,1986-01-20 00:00:00,persona natural,130136
172068,masculino,casado,san martin,rioja,nueva cajamarca,1958-04-21 00:00:00,persona natural,130141
172036,masculino,casado,huanuco,huanuco,huanuco,1977-11-03 00:00:00,persona natural,130145
171567,femenino,soltero,arequipa,arequipa,miraflores,1985-01-26 00:00:00,persona natural,130159
172173,masculino,casado,cuzco,cusco,wanchaq,1976-08-01 00:00:00,persona natural,130219
171733,masculino,casado,puno,puno,puno,1982-07-31 00:00:00,persona natural,130221
172277,masculino,soltero,la libertad,trujillo,la esperanza,1968-06-11 00:00:00,persona natural,130251
172243,femenino,soltero,puno,puno,puno,1951-03-05 00:00:00,persona natural,130255
172398,femenino,soltero,apurimac,abancay,abancay,1984-01-24 00:00:00,persona natural,130306
172433,femenino,soltero,cajamarca,cajamarca,los ba¥os del inca,1983-07-05 00:00:00,persona natural,130321
172559,masculino,soltero,junin,huancayo,huancayo,1974-08-26 00:00:00,persona natural,130354
172628,femenino,soltero,huanuco,leoncio prado,rupa rupa,1972-06-24 00:00:00,persona natural,130355
172457,masculino,soltero,la libertad,trujillo,la esperanza,1985-05-18 00:00:00,persona natural,130410
172570,masculino,soltero,lima,lima,la victoria,1991-02-28 00:00:00,persona natural,130416
172564,masculino,soltero,arequipa,arequipa,mariano melgar,1981-05-22 00:00:00,persona natural,130417
172290,masculino,soltero,cajamarca,san ignacio,san ignacio,1981-02-24 00:00:00,persona natural,130422
172528,masculino,soltero,tacna,tacna,tacna,1972-09-26 00:00:00,persona natural,130427
172608,femenino,soltero,puno,puno,puno,1988-06-10 00:00:00,persona natural,130468
172778,masculino,soltero,puno,san roman,juliaca,1979-07-12 00:00:00,persona natural,130477
172773,masculino,casado,puno,san roman,juliaca,1976-01-24 00:00:00,persona natural,130483
172857,masculino,soltero,lima,huaura,huacho,1984-10-10 00:00:00,persona natural,130498
172795,femenino,soltero,la libertad,trujillo,trujillo,1987-12-09 00:00:00,persona natural,130505
172763,masculino,casado,cuzco,cusco,wanchaq,1965-05-10 00:00:00,persona natural,130506
172761,masculino,casado,arequipa,arequipa,alto selva alegre,1983-04-27 00:00:00,persona natural,130517
172729,masculino,soltero,junin,concepcion,concepcion,1988-03-24 00:00:00,persona natural,130526
172918,masculino,soltero,arequipa,arequipa,j.l. bustamante y rivero,1990-09-24 00:00:00,persona natural,130583
172700,femenino,soltero,lambayeque,chiclayo,pomalca,1992-05-13 00:00:00,persona natural,130594
172827,masculino,soltero,cajamarca,cajamarca,cajamarca,1982-12-16 00:00:00,persona natural,130601
172793,masculino,soltero,la libertad,trujillo,trujillo,1976-08-26 00:00:00,persona natural,130614
173107,femenino,casado,arequipa,arequipa,alto selva alegre,1981-07-15 00:00:00,persona natural,130690
172909,masculino,casado,huanuco,leoncio prado,rupa rupa,1972-04-19 00:00:00,persona natural,130704
172917,masculino,soltero,tacna,tacna,tacna,1991-05-16 00:00:00,persona natural,130727
172991,masculino,soltero,la libertad,trujillo,trujillo,1997-03-18 00:00:00,persona natural,130753
173052,masculino,conviviente,ancash,casma,casma,1975-07-04 00:00:00,persona natural,130757
173103,femenino,soltero,junin,huancayo,huancayo,1985-10-16 00:00:00,persona natural,130771
173082,masculino,soltero,arequipa,arequipa,j.l. bustamante y rivero,1992-02-01 00:00:00,persona natural,130806
173078,masculino,casado,la libertad,trujillo,victor larco herrera,1967-10-22 00:00:00,persona natural,130808
173078,masculino,casado,la libertad,trujillo,victor larco herrera,1967-10-22 00:00:00,persona natural,130809
173201,masculino,soltero,puno,san roman,juliaca,1993-06-25 00:00:00,persona natural,130824
173301,femenino,soltero,puno,san roman,juliaca,1990-11-27 00:00:00,persona natural,130883
172792,masculino,soltero,la libertad,trujillo,trujillo,1990-10-18 00:00:00,persona natural,130890
173215,femenino,soltero,junin,huancayo,huancayo,1990-07-23 00:00:00,persona natural,130898
173249,femenino,soltero,puno,san roman,juliaca,1987-03-13 00:00:00,persona natural,130900
173331,masculino,soltero,la libertad,otuzco,otuzco,1974-06-15 00:00:00,persona natural,130908
173378,masculino,viudo,arequipa,arequipa,mariano melgar,1962-07-01 00:00:00,persona natural,130912
104300,NO ESPECIFICA,"",arequipa,arequipa,paucarpata,2011-10-06 00:00:00,persona jurídica,130915
104300,NO ESPECIFICA,"",arequipa,arequipa,paucarpata,2011-10-06 00:00:00,persona jurídica,130920
123363,masculino,casado,amazonas,chachapoyas,chachapoyas,1961-09-08 00:00:00,persona natural,130970
173275,masculino,soltero,amazonas,bongara,jazan,1996-01-02 00:00:00,persona natural,130974
173300,masculino,casado,junin,huancayo,el tambo,1986-04-22 00:00:00,persona natural,130996
173408,femenino,divorciado,arequipa,arequipa,cerro colorado,1976-06-19 00:00:00,persona natural,130999
173379,masculino,casado,cajamarca,cajamarca,cajamarca,1974-09-07 00:00:00,persona natural,131012
43838,masculino,soltero,la libertad,trujillo,la esperanza,1960-12-23 00:00:00,persona natural,131047
173519,masculino,soltero,arequipa,arequipa,miraflores,1970-05-01 00:00:00,persona natural,131054
173450,masculino,soltero,la libertad,trujillo,trujillo,1983-12-02 00:00:00,persona natural,131079
173576,masculino,soltero,junin,huancayo,el tambo,1986-04-03 00:00:00,persona natural,131091
173567,femenino,casado,la libertad,ascope,paijan,1954-07-28 00:00:00,persona natural,131115
173530,femenino,soltero,la libertad,trujillo,el porvenir,1985-11-14 00:00:00,persona natural,131156
173067,femenino,soltero,ancash,santa,chimbote,1989-10-15 00:00:00,persona natural,131197
173388,masculino,soltero,ancash,santa,nepena,1989-03-28 00:00:00,persona natural,131200
173717,masculino,soltero,cuzco,cusco,cuzco,1985-07-11 00:00:00,persona natural,131203
173740,NO ESPECIFICA,"",arequipa,arequipa,alto selva alegre,2013-01-03 00:00:00,persona jurídica,131223
173636,femenino,casado,piura,paita,paita,1990-06-05 00:00:00,persona natural,131231
173764,femenino,soltero,arequipa,arequipa,sachaca,1989-07-11 00:00:00,persona natural,131251
173627,masculino,soltero,cuzco,cusco,santiago,1985-10-16 00:00:00,persona natural,131263
173806,masculino,casado,puno,puno,puno,1951-06-01 00:00:00,persona natural,131318
173806,masculino,casado,puno,puno,puno,1951-06-01 00:00:00,persona natural,131320
173222,NO ESPECIFICA,"",puno,san roman,juliaca,2015-11-23 00:00:00,persona jurídica,131322
173878,NO ESPECIFICA,"",cuzco,anta,pucyura,2015-11-10 00:00:00,persona jurídica,131390
173895,femenino,soltero,arequipa,arequipa,mariano melgar,1992-12-10 00:00:00,persona natural,131399
173965,femenino,soltero,tacna,tacna,coronel gregorio albarracin l.,1990-04-18 00:00:00,persona natural,131411
173963,femenino,soltero,arequipa,arequipa,j.l. bustamante y rivero,1988-11-27 00:00:00,persona natural,131419
